defect_id,defect_type,material_grade,product_id,date,dataset
761,1086,Grade 2,7339,23-01-2021,Training
1939,1079,Grade 2,17773,23-01-2021,Training
324,1079,Grade B1,1273,29-12-2020,Training
4143,1077,Grade 1P,9184,31-12-2020,Training
4428,1171,Grade 1P,2785,27-01-2021,Training
245,1045,,10318,18-12-2020,Training
3316,1072,Grade 2,1123,26-12-2020,Training
2964,1045,Grade 1,17952,11-01-2021,Training
4760,1060,Grade 1,9580,09-01-2021,Training
511,1001,Grade 1,2918,08-01-2021,Training
3801,1041,Grade 1P,6836,20-01-2021,Training
216,1039,Grade 1P,5896,14-01-2021,Training
1226,1098,Grade KP,16467,10-12-2020,Training
4308,1052,Grade 1P,2821,04-12-2020,Training
5080,1030,Grade 1,1548,25-12-2020,Training
3276,1052,Grade 1,6865,26-12-2020,Training
4819,1151,Grade 1P,19674,21-12-2020,Training
4801,1151,Grade 1,5151,09-01-2021,Training
3109,1052,Grade 1,3405,08-01-2021,Training
338,1019,Grade B1,1150,15-12-2020,Training
1969,1079,Grade 2,17773,23-01-2021,Training
4312,1052,Grade 1P,17203,04-12-2020,Training
4662,1058,Grade 2,3357,27-01-2021,Training
3365,1060,Grade 1,4613,05-12-2020,Training
4218,1151,Grade 1,1407,31-12-2020,Training
751,1086,Grade 2,7339,23-01-2021,Training
3641,1041,Grade 2P,1128,04-12-2020,Training
4563,1151,Grade 2,2157,27-01-2021,Training
2459,1078,Grade 2P,7408,24-12-2020,Training
442,1000,Grade 1,9759,13-01-2021,Training
352,1099,Grade 2,13550,24-01-2021,Training
2215,1052,Grade 2,3692,08-01-2021,Training
3773,1098,Grade AP,12805,23-12-2020,Training
5093,1030,Grade 1,15671,23-12-2020,Training
259,1041,,11076,05-01-2021,Training
1200,1084,Grade 2P,8990,25-12-2020,Training
2885,1052,,685,01-01-2021,Training
4504,1171,Grade 1P,6020,27-01-2021,Training
1345,1030,Grade 1P,8574,07-01-2021,Training
3094,1098,Grade 1,70,26-12-2020,Training
604,1151,Grade 1P,660,17-12-2020,Training
45,1098,Grade P1,4276,07-12-2020,Training
1044,1041,Grade 2P,12655,19-12-2020,Training
2674,1060,Grade 1,3335,26-01-2021,Training
4261,1151,Grade 1,1407,31-12-2020,Training
833,1098,Grade A,3851,23-01-2021,Training
328,1079,Grade B1,1273,29-12-2020,Training
3241,1052,Grade 2,15453,23-01-2021,Training
3207,1078,Grade 1,16361,16-12-2020,Training
4879,1099,Grade 1P,17145,18-01-2021,Training
3759,1078,Grade 2P,2363,23-12-2020,Training
1628,1000,Grade 1P,14536,24-12-2020,Training
231,1099,Grade 2,41,10-01-2021,Training
581,1151,Grade 1,16453,17-12-2020,Training
1891,1151,Grade 2,290,01-12-2020,Training
452,1019,Grade 1,9312,15-01-2021,Training
5058,1078,Grade 2P,4011,01-12-2020,Training
431,1000,Grade 1,9759,13-01-2021,Training
810,1098,Grade A,7204,23-01-2021,Training
2946,1098,Grade 1,12287,24-01-2021,Training
415,1099,Grade 1,5725,24-01-2021,Training
41,1099,Grade 1P,11840,26-12-2020,Training
3191,1078,Grade 1,16361,16-12-2020,Training
1872,1030,Grade 1P,282,01-12-2020,Training
4073,1077,Grade 1P,5157,07-01-2021,Training
1907,1151,Grade 2,290,01-12-2020,Training
2642,1086,Grade 2,3082,01-12-2020,Training
3676,1060,Grade 1,15660,25-12-2020,Training
3198,1078,Grade 1,16361,16-12-2020,Training
1431,1098,Grade AP,7732,23-01-2021,Training
1154,1000,Grade 2P,7493,01-12-2020,Training
19,1072,Grade 2P,7273,03-01-2021,Training
1492,1079,Grade 1P,15671,13-12-2020,Training
631,1084,Grade 1,8301,05-12-2020,Training
3715,1077,Grade 2P,297,23-12-2020,Training
2338,1072,Grade 2P,7273,03-01-2021,Training
199,1039,Grade 1P,5896,14-01-2021,Training
4017,1078,,13081,07-01-2021,Training
1188,1077,Grade 1P,718,25-12-2020,Training
4681,1041,Grade 2,10629,15-12-2020,Training
51,1098,Grade P1,802,07-12-2020,Training
1186,1077,Grade 1P,718,25-12-2020,Training
2703,1098,Grade 2,4710,17-12-2020,Training
1158,1000,Grade 2P,7493,01-12-2020,Training
2922,1045,Grade 2,11694,27-01-2021,Training
2637,1086,Grade 2,3082,01-12-2020,Training
3809,1078,Grade 1P,11809,19-12-2020,Training
1476,1079,Grade B1,5694,16-12-2020,Training
101,1086,Grade 2,15429,01-12-2020,Training
4614,1058,Grade 2,3357,27-01-2021,Training
3533,1098,Grade A,5243,23-01-2021,Training
1734,1171,Grade 2,9346,04-12-2020,Training
2364,1099,Grade 2,11405,11-01-2021,Training
3342,1072,Grade 2,1123,26-12-2020,Training
625,1041,Grade 2,749,23-01-2021,Training
3537,1098,Grade A,18898,23-01-2021,Training
3830,1078,Grade KP,206,07-12-2020,Training
2326,1072,Grade 2P,7273,03-01-2021,Training
3682,1078,Grade 2P,10107,23-12-2020,Training
3066,1078,Grade 1,3974,06-01-2021,Training
677,1041,Grade 1,9116,10-12-2020,Training
4970,1045,Grade 1P,127,24-12-2020,Training
2096,1052,Grade 2,6702,08-01-2021,Training
3251,1052,Grade 1,5034,26-12-2020,Training
710,1098,Grade 2,10789,23-01-2021,Training
2482,1072,Grade 2,3561,24-12-2020,Training
1079,1151,Grade 1P,10734,13-01-2021,Training
1655,1000,Grade 1P,18433,24-12-2020,Training
4273,1151,Grade 1,1407,31-12-2020,Training
1517,1098,Grade AP,6847,13-12-2020,Training
1926,1079,Grade 2,1494,23-01-2021,Training
3681,1078,Grade 2P,10107,23-12-2020,Training
3748,1078,Grade 2P,11853,23-12-2020,Training
1367,1060,Grade B1,6131,07-01-2021,Training
532,1079,Grade 1,5357,18-01-2021,Training
3905,1060,Grade 1P,11039,07-01-2021,Training
570,1098,Grade 1P,2182,28-01-2021,Training
591,1151,Grade 1P,660,17-12-2020,Training
4210,1151,Grade 1,1407,31-12-2020,Training
1661,1000,Grade 1P,18433,24-12-2020,Training
4239,1151,Grade 1,1407,31-12-2020,Training
1166,1000,Grade 2P,20220,01-12-2020,Training
2968,1019,Grade 2,11615,13-01-2021,Training
735,1086,Grade 2,7339,23-01-2021,Training
4344,1052,Grade B1,3127,04-12-2020,Training
4087,1077,Grade 1P,5157,07-01-2021,Training
1746,1171,Grade 2,9346,04-12-2020,Training
4796,1060,Grade 1,9580,09-01-2021,Training
413,1099,Grade 1,5725,24-01-2021,Training
330,1079,Grade B1,1644,29-12-2020,Training
4296,1151,Grade 1,1407,31-12-2020,Training
3456,1151,Grade K1,2054,15-01-2021,Training
2268,1099,Grade 1P,8624,01-12-2020,Training
295,1151,,3299,05-01-2021,Training
3712,1077,Grade 2P,297,23-12-2020,Training
3133,1078,Grade 1,25846,18-01-2021,Training
4719,1041,Grade 2,7782,15-12-2020,Training
3372,1060,Grade 1,4613,05-12-2020,Training
3210,1078,Grade 1,16361,16-12-2020,Training
1326,1030,Grade 1P,8574,07-01-2021,Training
4010,1078,,13081,07-01-2021,Training
3062,1078,Grade 1,3974,06-01-2021,Training
869,1098,Grade A,3851,23-01-2021,Training
3373,1060,Grade 1,4613,05-12-2020,Training
3103,1098,Grade 1,70,26-12-2020,Training
1473,1098,Grade B1,5694,16-12-2020,Training
4359,1052,Grade B1,3127,04-12-2020,Training
1924,1079,Grade 2,1494,23-01-2021,Training
1978,1041,Grade 1P,3516,25-12-2020,Training
376,1099,Grade 2,13550,24-01-2021,Training
3310,1072,Grade 2,1123,26-12-2020,Training
2815,1078,Grade 1P,10010,14-01-2021,Training
4285,1151,Grade 1,1407,31-12-2020,Training
2390,1151,Grade 2,17915,11-01-2021,Training
1548,1098,Grade 1P,5110,21-01-2021,Training
1411,1098,Grade 1P,5192,21-12-2020,Training
5048,1041,Grade WP,8229,04-01-2021,Training
2437,1078,Grade 2P,2767,24-12-2020,Training
1320,1030,Grade 1P,8574,07-01-2021,Training
1512,1098,Grade AP,6847,13-12-2020,Training
3636,1041,Grade 2P,3993,04-12-2020,Training
2879,1098,,1312,05-01-2021,Training
2708,1099,Grade 1P,823,17-12-2020,Training
1224,1098,Grade 2,4095,05-12-2020,Training
1637,1000,Grade 1P,14536,24-12-2020,Training
1490,1079,Grade 1P,15671,13-12-2020,Training
4658,1058,Grade 2,3357,27-01-2021,Training
747,1086,Grade 2,7339,23-01-2021,Training
2397,1151,Grade 2,3907,11-01-2021,Training
4803,1151,Grade 1,5151,09-01-2021,Training
1419,1098,Grade AP,7732,23-01-2021,Training
3506,1084,Grade 2,7079,23-01-2021,Training
3209,1078,Grade 1,16361,16-12-2020,Training
122,1098,Grade 2,4710,17-12-2020,Training
2232,1052,Grade 1,675,29-12-2020,Training
3353,1072,Grade 2,1123,26-12-2020,Training
1849,1041,Grade W1,10379,14-12-2020,Training
1061,1079,Grade 1P,5377,13-01-2021,Training
3606,1041,Grade AP,16453,31-12-2020,Training
1108,1098,Grade 1P,17778,06-01-2021,Training
5070,1078,Grade 2P,8599,01-12-2020,Training
945,1151,Grade KP,3405,04-01-2021,Training
2947,1052,Grade 1,4592,24-01-2021,Training
3114,1078,Grade 1,5242,18-01-2021,Training
4885,1098,Grade P1,9043,01-12-2020,Training
444,1000,,9759,13-01-2021,Training
3823,1078,Grade 1,8987,19-12-2020,Training
1202,1084,Grade 2P,8990,25-12-2020,Training
3095,1098,Grade 1,70,26-12-2020,Training
1365,1030,Grade 1P,11039,07-01-2021,Training
4576,1052,Grade 2,3719,27-01-2021,Training
3947,1060,Grade B1,6131,07-01-2021,Training
4784,1060,Grade 1,9580,09-01-2021,Training
2418,1078,Grade 2P,2301,24-12-2020,Training
1380,1099,Grade 1,2753,31-12-2020,Training
3100,1098,Grade 1,70,26-12-2020,Training
3161,1078,Grade 1,8888,16-12-2020,Training
4870,1098,Grade 1P,6267,21-01-2021,Training
2501,1072,Grade 2P,16191,21-01-2021,Training
2426,1078,Grade 2P,969,24-12-2020,Training
2025,1041,Grade B1,5072,25-12-2020,Training
283,1019,,1553,05-01-2021,Training
1735,1171,Grade 2,9346,04-12-2020,Training
1217,1084,Grade 2P,8990,25-12-2020,Training
1874,1030,Grade 1P,282,01-12-2020,Training
1620,1000,Grade 1P,14536,24-12-2020,Training
2814,1078,Grade 1P,10010,14-01-2021,Training
3238,1052,Grade 2,15453,23-01-2021,Training
4141,1077,Grade 1P,9184,31-12-2020,Training
2536,1052,Grade 1,6078,18-12-2020,Training
1493,1098,Grade AP,6847,13-12-2020,Training
4581,1052,Grade 2,3719,27-01-2021,Training
1562,1099,Grade B1,3727,18-01-2021,Training
582,1151,Grade 1,16453,17-12-2020,Training
4144,1077,Grade 1P,9184,31-12-2020,Training
792,1098,Grade A,7204,23-01-2021,Training
4252,1151,Grade 1,1407,31-12-2020,Training
3742,1078,Grade 2P,3263,23-12-2020,Training
1062,1151,Grade 1P,5377,13-01-2021,Training
1459,1099,Grade B1,8009,23-01-2021,Training
2736,1053,Grade W1P,1586,29-12-2020,Training
1328,1030,Grade 1P,8574,07-01-2021,Training
425,1000,Grade 1,2294,11-01-2021,Training
4659,1058,Grade 2,3357,27-01-2021,Training
558,1151,Grade 1P,2720,16-12-2020,Training
2178,1052,Grade 2,3692,08-01-2021,Training
1759,1171,Grade 2,9346,04-12-2020,Training
4843,1019,Grade B1,8753,16-12-2020,Training
4591,1052,Grade 2,3719,27-01-2021,Training
1899,1151,Grade 2,290,01-12-2020,Training
3667,1060,Grade 1,15660,25-12-2020,Training
1180,1041,Grade 2P,1128,04-12-2020,Training
3616,1098,Grade AP,596,31-12-2020,Training
181,1039,Grade 1P,5896,14-01-2021,Training
3156,1078,Grade 1,3423,18-01-2021,Training
799,1098,Grade A,7204,23-01-2021,Training
1095,1099,Grade 1P,6900,19-01-2021,Training
4195,1151,Grade 1,1407,31-12-2020,Training
3711,1077,Grade 2P,297,23-12-2020,Training
4830,1045,Grade B1,8753,16-12-2020,Training
535,1079,Grade 1,5357,18-01-2021,Training
715,1086,Grade 2,7339,23-01-2021,Training
3949,1060,Grade B1,6131,07-01-2021,Training
2009,1041,Grade B1,5072,25-12-2020,Training
4002,1078,,13081,07-01-2021,Training
912,1098,Grade A,1471,23-01-2021,Training
2579,1086,Grade 2,3082,01-12-2020,Training
4720,1041,Grade 2,7782,15-12-2020,Training
3458,1151,Grade K1,2054,15-01-2021,Training
3655,1060,Grade 1,15660,25-12-2020,Training
931,1098,Grade A,1471,23-01-2021,Training
2188,1052,Grade 2,3692,08-01-2021,Training
1266,1151,Grade 2P,2363,23-12-2020,Training
15,1072,Grade 2P,7273,03-01-2021,Training
320,1079,,64,01-01-2021,Training
4748,1060,Grade 1,9580,09-01-2021,Training
1181,1041,Grade 2P,1128,04-12-2020,Training
1344,1030,Grade 1P,8574,07-01-2021,Training
4531,1171,Grade 1P,6020,27-01-2021,Training
1350,1030,Grade 1P,8574,07-01-2021,Training
2937,1052,Grade 1,7827,24-01-2021,Training
2880,1045,,17885,05-01-2021,Training
4424,1171,Grade 1P,2785,27-01-2021,Training
2280,1099,Grade 1P,8624,01-12-2020,Training
4408,1171,Grade 1P,2785,27-01-2021,Training
3253,1052,Grade 1,5034,26-12-2020,Training
5054,1078,Grade 2P,4011,01-12-2020,Training
4942,1045,Grade 1P,5439,24-12-2020,Training
1375,1099,Grade 1,2753,31-12-2020,Training
4717,1041,Grade 2,7782,15-12-2020,Training
1761,1171,Grade 2,9346,04-12-2020,Training
3265,1052,Grade 1,6865,26-12-2020,Training
4476,1171,Grade 1P,6020,27-01-2021,Training
1037,1041,Grade 2P,12655,19-12-2020,Training
4859,1078,Grade 1P,5310,13-12-2020,Training
3875,1030,Grade 1P,8574,07-01-2021,Training
3686,1078,Grade 2P,5885,23-12-2020,Training
5001,1045,Grade 1P,1383,24-12-2020,Training
1015,1151,Grade KP,3405,04-01-2021,Training
1220,1084,Grade 2P,8990,25-12-2020,Training
696,1041,Grade 2,4733,24-12-2020,Training
538,1079,Grade 1,5357,18-01-2021,Training
3607,1098,Grade AP,16453,31-12-2020,Training
1707,1171,Grade 2,2913,04-12-2020,Training
657,1041,Grade 1,16864,10-12-2020,Training
33,1099,Grade 2,375,08-12-2020,Training
44,1098,Grade P1,4276,07-12-2020,Training
3043,1001,Grade 1,1685,06-01-2021,Training
2023,1041,Grade B1,5072,25-12-2020,Training
969,1151,Grade KP,3405,04-01-2021,Training
1708,1171,Grade 2,2913,04-12-2020,Training
4817,1151,Grade 1P,19674,21-12-2020,Training
4794,1060,Grade 1,9580,09-01-2021,Training
4976,1045,Grade 1P,127,24-12-2020,Training
4164,1077,Grade 1P,19831,31-12-2020,Training
3569,1041,Grade 2P,12655,19-12-2020,Training
3220,1078,Grade 1,3935,11-01-2021,Training
63,1086,Grade 2,15429,01-12-2020,Training
1049,1151,Grade 1P,12805,13-01-2021,Training
227,1099,Grade 2,41,10-01-2021,Training
2085,1052,Grade 2,6702,08-01-2021,Training
2724,1053,Grade B1,3979,29-12-2020,Training
1822,1171,Grade 2,134,04-12-2020,Training
974,1151,Grade KP,3405,04-01-2021,Training
4372,1052,Grade B1,3127,04-12-2020,Training
2594,1086,Grade 2,3082,01-12-2020,Training
3406,1052,Grade 2,15521,10-12-2020,Training
3778,1098,Grade AP,12805,23-12-2020,Training
1504,1098,Grade AP,6847,13-12-2020,Training
2371,1099,Grade 2,11405,11-01-2021,Training
1677,1000,Grade 1P,18433,24-12-2020,Training
1898,1151,Grade 2,290,01-12-2020,Training
1726,1171,Grade 2,2913,04-12-2020,Training
1335,1030,Grade 1P,8574,07-01-2021,Training
2779,1099,Grade 1P,3905,23-01-2021,Training
3371,1060,Grade 1,4613,05-12-2020,Training
4325,1052,Grade B1,2368,04-12-2020,Training
3972,1060,Grade B1,6131,07-01-2021,Training
4601,1052,Grade 2,3719,27-01-2021,Training
3529,1098,Grade A,5243,23-01-2021,Training
2497,1072,Grade 2P,10809,21-01-2021,Training
5081,1030,Grade 1,1548,25-12-2020,Training
4208,1151,Grade 1,1407,31-12-2020,Training
4919,1078,Grade 1P,17217,17-01-2021,Training
646,1041,Grade 1,16864,10-12-2020,Training
3219,1078,Grade 1,3935,11-01-2021,Training
1268,1000,Grade AP,12805,23-12-2020,Training
302,1098,,1312,05-01-2021,Training
308,1079,,11926,01-01-2021,Training
3821,1078,Grade 1,8987,19-12-2020,Training
2791,1099,Grade 1P,3905,23-01-2021,Training
4934,1045,Grade 1P,5439,24-12-2020,Training
2533,1052,Grade 1,6078,18-12-2020,Training
660,1041,Grade 1,16864,10-12-2020,Training
3762,1078,Grade AP,2149,23-12-2020,Training
3707,1077,Grade 2P,297,23-12-2020,Training
240,1079,,8011,18-12-2020,Training
788,1098,Grade A,7204,23-01-2021,Training
1023,1151,Grade KP,3405,04-01-2021,Training
3466,1078,Grade 1,860,23-01-2021,Training
982,1151,Grade KP,3405,04-01-2021,Training
2273,1099,Grade 1P,8624,01-12-2020,Training
1390,1098,Grade B1,3264,04-12-2020,Training
257,1041,,11076,05-01-2021,Training
898,1098,Grade A,3851,23-01-2021,Training
4608,1058,Grade 2,3357,27-01-2021,Training
2704,1098,Grade 2,4710,17-12-2020,Training
3918,1060,Grade B1,6131,07-01-2021,Training
2670,1060,Grade 1,3335,26-01-2021,Training
3813,1078,Grade 1P,11809,19-12-2020,Training
3855,1030,Grade 1P,8574,07-01-2021,Training
1571,1099,Grade B1,3727,18-01-2021,Training
2159,1052,Grade 2,2173,08-01-2021,Training
2231,1052,Grade 1,675,29-12-2020,Training
1451,1098,Grade AP,7732,23-01-2021,Training
4395,1171,Grade 1P,2785,27-01-2021,Training
3649,1060,Grade 1,15660,25-12-2020,Training
1424,1098,Grade AP,7732,23-01-2021,Training
1441,1098,Grade AP,7732,23-01-2021,Training
3584,1098,Grade 1P,17778,06-01-2021,Training
1097,1099,Grade 1P,13199,19-01-2021,Training
4665,1019,Grade 2,5308,15-12-2020,Training
124,1098,Grade 2,4710,17-12-2020,Training
2965,1001,Grade 1,12424,11-01-2021,Training
2422,1078,Grade 2P,10363,24-12-2020,Training
4003,1078,,13081,07-01-2021,Training
2171,1052,Grade 2,3692,08-01-2021,Training
2821,1078,Grade 1P,10010,14-01-2021,Training
2832,1078,Grade 1P,10010,14-01-2021,Training
603,1151,Grade 1P,660,17-12-2020,Training
75,1086,Grade 2,15429,01-12-2020,Training
1379,1099,Grade 1,2753,31-12-2020,Training
2664,1060,Grade 1,3335,26-01-2021,Training
3580,1079,Grade 2P,1257,06-01-2021,Training
3338,1072,Grade 2,1123,26-12-2020,Training
149,1099,,6335,17-12-2020,Training
2653,1086,Grade 2,3082,01-12-2020,Training
458,1045,Grade 2,4676,02-12-2020,Training
1417,1099,Grade 1,8518,16-01-2021,Training
1555,1098,Grade 1P,6267,21-01-2021,Training
2774,1099,,6335,17-12-2020,Training
813,1098,Grade A,7204,23-01-2021,Training
2432,1078,Grade 2P,969,24-12-2020,Training
3411,1041,Grade 2,1446,10-12-2020,Training
1124,1041,Grade AP,803,31-12-2020,Training
815,1098,Grade A,7204,23-01-2021,Training
1134,1041,Grade AP,16453,31-12-2020,Training
839,1098,Grade A,3851,23-01-2021,Training
4510,1171,Grade 1P,6020,27-01-2021,Training
3269,1052,Grade 1,6865,26-12-2020,Training
1240,1151,Grade 2P,13540,23-12-2020,Training
1230,1098,Grade KP,16467,10-12-2020,Training
2648,1086,Grade 2,3082,01-12-2020,Training
2465,1078,Grade 2P,7408,24-12-2020,Training
4679,1041,Grade 2,6838,15-12-2020,Training
4081,1077,Grade 1P,5157,07-01-2021,Training
1032,1151,Grade KP,3405,04-01-2021,Training
2726,1053,Grade B1,3979,29-12-2020,Training
1825,1171,Grade 2,134,04-12-2020,Training
354,1099,Grade 2,13550,24-01-2021,Training
1770,1171,Grade 2,9346,04-12-2020,Training
667,1041,Grade 1,6739,10-12-2020,Training
172,1039,Grade 1P,5896,14-01-2021,Training
1657,1000,Grade 1P,18433,24-12-2020,Training
5110,1099,Grade B1,14168,16-12-2020,Training
427,1000,Grade 1,1237,11-01-2021,Training
1733,1171,Grade 2,9346,04-12-2020,Training
2088,1052,Grade 2,6702,08-01-2021,Training
886,1098,Grade A,3851,23-01-2021,Training
4992,1045,Grade 1P,11417,24-12-2020,Training
1258,1151,Grade 2P,2449,23-12-2020,Training
4040,1078,Grade B1,10045,07-01-2021,Training
2568,1086,Grade 2,9822,01-12-2020,Training
2386,1151,Grade 2,10249,11-01-2021,Training
102,1086,Grade 2,15429,01-12-2020,Training
2092,1052,Grade 2,6702,08-01-2021,Training
4997,1045,Grade 1P,10017,24-12-2020,Training
2860,1072,,328,18-12-2020,Training
4385,1171,Grade 1P,2785,27-01-2021,Training
2784,1099,Grade 1P,3905,23-01-2021,Training
4868,1098,Grade 1P,6267,21-01-2021,Training
4928,1041,Grade 1P,333,17-01-2021,Training
135,1053,Grade B1,3979,29-12-2020,Training
1886,1151,,2937,01-12-2020,Training
3397,1078,Grade 2,9587,10-12-2020,Training
4616,1058,Grade 2,3357,27-01-2021,Training
4623,1058,Grade 2,3357,27-01-2021,Training
3426,1041,Grade 2,1446,10-12-2020,Training
1567,1099,Grade B1,3727,18-01-2021,Training
2597,1086,Grade 2,3082,01-12-2020,Training
812,1098,Grade A,7204,23-01-2021,Training
467,1019,Grade 1,210,23-12-2020,Training
884,1098,Grade A,3851,23-01-2021,Training
1765,1171,Grade 2,9346,04-12-2020,Training
5065,1078,Grade 2P,8599,01-12-2020,Training
2461,1078,Grade 2P,7408,24-12-2020,Training
3041,1001,Grade 1,4006,23-12-2020,Training
804,1098,Grade A,7204,23-01-2021,Training
359,1099,Grade 2,13550,24-01-2021,Training
3963,1060,Grade B1,6131,07-01-2021,Training
1078,1151,Grade 1P,10734,13-01-2021,Training
4687,1041,Grade 2,10629,15-12-2020,Training
144,1019,,982,13-12-2020,Training
385,1079,Grade 1,3554,24-01-2021,Training
121,1098,Grade 2,4710,17-12-2020,Training
1611,1000,Grade 1P,14536,24-12-2020,Training
423,1079,Grade 1,8721,24-01-2021,Training
4907,1151,Grade 2,7472,10-01-2021,Training
3789,1041,Grade B1,19469,23-01-2021,Training
4567,1052,Grade 2,3719,27-01-2021,Training
1700,1171,Grade 2,2913,04-12-2020,Training
560,1151,Grade 1P,2720,16-12-2020,Training
2841,1045,,15506,18-12-2020,Training
4763,1060,Grade 1,9580,09-01-2021,Training
1277,1079,Grade 1P,10789,19-12-2020,Training
4536,1171,Grade 1P,6020,27-01-2021,Training
1550,1079,Grade 1P,5110,21-01-2021,Training
2530,1052,Grade 1,6078,18-12-2020,Training
4174,1077,Grade 1P,862,31-12-2020,Training
